<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.ROSN-12.19,60,20191119,230000,45456.0000000,45517.0000000,45449.0000000,45514.0000000,35
SPFB.ROSN-12.19,60,20191120,000000,45502.0000000,45507.0000000,45502.0000000,45507.0000000,2
SPFB.ROSN-12.19,60,20191120,110000,45473.0000000,45473.0000000,44403.0000000,44770.0000000,2007
SPFB.ROSN-12.19,60,20191120,120000,44775.0000000,44910.0000000,44481.0000000,44566.0000000,817
SPFB.ROSN-12.19,60,20191120,130000,44562.0000000,45000.0000000,44512.0000000,44968.0000000,706
SPFB.ROSN-12.19,60,20191120,140000,44954.0000000,45437.0000000,44854.0000000,45234.0000000,742
SPFB.ROSN-12.19,60,20191120,150000,45245.0000000,45350.0000000,45076.0000000,45285.0000000,406
SPFB.ROSN-12.19,60,20191120,160000,45280.0000000,45300.0000000,45152.0000000,45161.0000000,178
SPFB.ROSN-12.19,60,20191120,170000,45158.0000000,45168.0000000,44897.0000000,45007.0000000,418
SPFB.ROSN-12.19,60,20191120,180000,44975.0000000,45054.0000000,44942.0000000,45004.0000000,86
SPFB.ROSN-12.19,60,20191120,190000,45006.0000000,45204.0000000,44896.0000000,45121.0000000,430
SPFB.ROSN-12.19,60,20191120,200000,45194.0000000,45346.0000000,45151.0000000,45203.0000000,246
SPFB.ROSN-12.19,60,20191120,210000,45198.0000000,45299.0000000,45100.0000000,45100.0000000,125
SPFB.ROSN-12.19,60,20191120,220000,45100.0000000,45100.0000000,44985.0000000,45000.0000000,147
SPFB.ROSN-12.19,60,20191120,230000,45000.0000000,45085.0000000,44995.0000000,45085.0000000,85
SPFB.ROSN-12.19,60,20191121,000000,45087.0000000,45106.0000000,45052.0000000,45052.0000000,18
SPFB.ROSN-12.19,60,20191121,110000,45054.0000000,45245.0000000,44808.0000000,45134.0000000,643
SPFB.ROSN-12.19,60,20191121,120000,45106.0000000,45362.0000000,45071.0000000,45321.0000000,394
