<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.GAZR-12.19,60,20191120,120000,24809.0000000,24915.0000000,24781.0000000,24910.0000000,22381
SPFB.GAZR-12.19,60,20191120,130000,24909.0000000,25630.0000000,24891.0000000,25352.0000000,156939
SPFB.GAZR-12.19,60,20191120,140000,25353.0000000,25382.0000000,25240.0000000,25273.0000000,36601
SPFB.GAZR-12.19,60,20191120,150000,25264.0000000,25375.0000000,25170.0000000,25310.0000000,40784
SPFB.GAZR-12.19,60,20191120,160000,25320.0000000,25392.0000000,25105.0000000,25207.0000000,55605
SPFB.GAZR-12.19,60,20191120,170000,25207.0000000,25250.0000000,24744.0000000,24865.0000000,100653
SPFB.GAZR-12.19,60,20191120,180000,24861.0000000,25085.0000000,24714.0000000,25061.0000000,70928
SPFB.GAZR-12.19,60,20191120,190000,25069.0000000,25139.0000000,24770.0000000,24893.0000000,71569
SPFB.GAZR-12.19,60,20191120,200000,24925.0000000,25067.0000000,24905.0000000,24919.0000000,16241
SPFB.GAZR-12.19,60,20191120,210000,24914.0000000,25032.0000000,24914.0000000,24935.0000000,6357
SPFB.GAZR-12.19,60,20191120,220000,24937.0000000,24965.0000000,24901.0000000,24954.0000000,4398
SPFB.GAZR-12.19,60,20191120,230000,24954.0000000,25024.0000000,24932.0000000,24993.0000000,3127
SPFB.GAZR-12.19,60,20191121,000000,24993.0000000,25026.0000000,24981.0000000,24994.0000000,1901
SPFB.GAZR-12.19,60,20191121,110000,25000.0000000,25983.0000000,24983.0000000,25700.0000000,242866
SPFB.GAZR-12.19,60,20191121,120000,25701.0000000,25840.0000000,25527.0000000,25734.0000000,112985
SPFB.GAZR-12.19,60,20191121,130000,25734.0000000,25864.0000000,25669.0000000,25725.0000000,38942
SPFB.GAZR-12.19,60,20191121,140000,25725.0000000,25979.0000000,25724.0000000,25880.0000000,50485
SPFB.GAZR-12.19,60,20191121,150000,25878.0000000,26074.0000000,25860.0000000,26044.0000000,34886
SPFB.GAZR-12.19,60,20191121,160000,26049.0000000,26118.0000000,25926.0000000,25995.0000000,54528
SPFB.GAZR-12.19,60,20191121,170000,26000.0000000,26019.0000000,25703.0000000,25741.0000000,71837
SPFB.GAZR-12.19,60,20191121,180000,25741.0000000,25850.0000000,25381.0000000,25525.0000000,113360
SPFB.GAZR-12.19,60,20191121,190000,25517.0000000,25725.0000000,25496.0000000,25682.0000000,37421
SPFB.GAZR-12.19,60,20191121,200000,25723.0000000,25878.0000000,25652.0000000,25808.0000000,14417
SPFB.GAZR-12.19,60,20191121,210000,25808.0000000,25820.0000000,25760.0000000,25775.0000000,2790
SPFB.GAZR-12.19,60,20191121,220000,25775.0000000,25840.0000000,25751.0000000,25840.0000000,2455
SPFB.GAZR-12.19,60,20191121,230000,25840.0000000,25939.0000000,25800.0000000,25885.0000000,4580
SPFB.GAZR-12.19,60,20191122,000000,25890.0000000,25909.0000000,25836.0000000,25850.0000000,3440
SPFB.GAZR-12.19,60,20191122,110000,25840.0000000,25900.0000000,25450.0000000,25716.0000000,96549
SPFB.GAZR-12.19,60,20191122,120000,25722.0000000,25887.0000000,25587.0000000,25693.0000000,64131
SPFB.GAZR-12.19,60,20191122,130000,25694.0000000,25712.0000000,25484.0000000,25567.0000000,36622
SPFB.GAZR-12.19,60,20191122,140000,25565.0000000,25571.0000000,25257.0000000,25333.0000000,46607
SPFB.GAZR-12.19,60,20191122,150000,25328.0000000,25346.0000000,25160.0000000,25250.0000000,56427
SPFB.GAZR-12.19,60,20191122,160000,25250.0000000,25447.0000000,25228.0000000,25388.0000000,21208
