<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.GOLD-12.19,60,20191114,220000,1475.8000000,1478.1000000,1474.9000000,1477.4000000,4129
SPFB.GOLD-12.19,60,20191114,230000,1477.5000000,1477.5000000,1474.2000000,1475.3000000,2944
SPFB.GOLD-12.19,60,20191115,000000,1475.3000000,1475.3000000,1473.6000000,1474.2000000,1954
SPFB.GOLD-12.19,60,20191115,110000,1473.5000000,1473.5000000,1467.2000000,1468.2000000,6545
SPFB.GOLD-12.19,60,20191115,120000,1468.0000000,1471.0000000,1467.2000000,1470.1000000,4804
SPFB.GOLD-12.19,60,20191115,130000,1470.3000000,1470.3000000,1465.8000000,1467.1000000,7741
SPFB.GOLD-12.19,60,20191115,140000,1466.9000000,1469.7000000,1466.8000000,1469.1000000,5073
SPFB.GOLD-12.19,60,20191115,150000,1469.1000000,1470.3000000,1468.9000000,1469.9000000,2049
SPFB.GOLD-12.19,60,20191115,160000,1470.0000000,1471.1000000,1467.2000000,1468.3000000,4720
SPFB.GOLD-12.19,60,20191115,170000,1468.2000000,1474.2000000,1468.1000000,1471.8000000,5870
SPFB.GOLD-12.19,60,20191115,180000,1471.8000000,1472.0000000,1468.2000000,1469.7000000,8054
SPFB.GOLD-12.19,60,20191115,190000,1469.8000000,1472.5000000,1469.5000000,1471.9000000,4691
SPFB.GOLD-12.19,60,20191115,200000,1473.2000000,1473.2000000,1468.6000000,1469.8000000,3346
SPFB.GOLD-12.19,60,20191115,210000,1469.9000000,1471.4000000,1469.4000000,1471.4000000,1663
SPFB.GOLD-12.19,60,20191115,220000,1471.4000000,1471.9000000,1471.0000000,1471.5000000,1691
SPFB.GOLD-12.19,60,20191115,230000,1471.4000000,1471.4000000,1469.4000000,1470.0000000,1629
SPFB.GOLD-12.19,60,20191116,000000,1469.8000000,1471.3000000,1469.8000000,1470.2000000,1730
SPFB.GOLD-12.19,60,20191118,110000,1469.7000000,1469.7000000,1465.3000000,1467.0000000,6614
SPFB.GOLD-12.19,60,20191118,120000,1467.1000000,1467.3000000,1461.9000000,1463.3000000,10547
SPFB.GOLD-12.19,60,20191118,130000,1463.5000000,1464.0000000,1461.6000000,1462.0000000,3495
SPFB.GOLD-12.19,60,20191118,140000,1462.1000000,1462.8000000,1460.7000000,1461.3000000,3768
SPFB.GOLD-12.19,60,20191118,150000,1461.5000000,1463.3000000,1461.5000000,1462.8000000,8991
SPFB.GOLD-12.19,60,20191118,160000,1462.9000000,1463.5000000,1459.6000000,1460.3000000,9475
SPFB.GOLD-12.19,60,20191118,170000,1460.3000000,1469.8000000,1460.2000000,1467.8000000,21838
SPFB.GOLD-12.19,60,20191118,180000,1467.9000000,1475.6000000,1467.9000000,1472.6000000,18823
SPFB.GOLD-12.19,60,20191118,190000,1472.5000000,1474.7000000,1471.4000000,1473.1000000,7424
SPFB.GOLD-12.19,60,20191118,200000,1474.0000000,1477.4000000,1474.0000000,1474.7000000,10522
SPFB.GOLD-12.19,60,20191118,210000,1474.7000000,1476.6000000,1474.0000000,1475.1000000,3128
SPFB.GOLD-12.19,60,20191118,220000,1475.2000000,1475.9000000,1473.7000000,1475.3000000,4354
SPFB.GOLD-12.19,60,20191118,230000,1475.4000000,1475.6000000,1474.2000000,1474.9000000,1137
SPFB.GOLD-12.19,60,20191119,000000,1474.7000000,1475.4000000,1474.3000000,1475.0000000,1335
SPFB.GOLD-12.19,60,20191119,110000,1475.5000000,1476.3000000,1472.1000000,1472.8000000,7156
SPFB.GOLD-12.19,60,20191119,120000,1472.7000000,1474.6000000,1470.7000000,1471.4000000,8087
SPFB.GOLD-12.19,60,20191119,130000,1471.2000000,1472.2000000,1469.2000000,1469.4000000,5081
SPFB.GOLD-12.19,60,20191119,140000,1469.3000000,1470.0000000,1468.0000000,1469.0000000,5442
SPFB.GOLD-12.19,60,20191119,150000,1468.9000000,1471.6000000,1468.9000000,1470.9000000,5092
