<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.Si-12.19,60,20191115,120000,64171.0000000,64236.0000000,64102.0000000,64120.0000000,142066
SPFB.Si-12.19,60,20191115,130000,64115.0000000,64147.0000000,64078.0000000,64113.0000000,87086
SPFB.Si-12.19,60,20191115,140000,64111.0000000,64165.0000000,64086.0000000,64149.0000000,82254
SPFB.Si-12.19,60,20191115,150000,64149.0000000,64161.0000000,64119.0000000,64129.0000000,39884
SPFB.Si-12.19,60,20191115,160000,64129.0000000,64131.0000000,64012.0000000,64054.0000000,155522
SPFB.Si-12.19,60,20191115,170000,64054.0000000,64112.0000000,64022.0000000,64058.0000000,76027
SPFB.Si-12.19,60,20191115,180000,64057.0000000,64108.0000000,64032.0000000,64084.0000000,86080
SPFB.Si-12.19,60,20191115,190000,64083.0000000,64119.0000000,64030.0000000,64044.0000000,69012
SPFB.Si-12.19,60,20191115,200000,64030.0000000,64042.0000000,63967.0000000,64037.0000000,87004
SPFB.Si-12.19,60,20191115,210000,64038.0000000,64062.0000000,63981.0000000,63984.0000000,28398
SPFB.Si-12.19,60,20191115,220000,63984.0000000,64006.0000000,63969.0000000,63974.0000000,20047
SPFB.Si-12.19,60,20191115,230000,63974.0000000,64015.0000000,63971.0000000,64009.0000000,13314
SPFB.Si-12.19,60,20191116,000000,64009.0000000,64083.0000000,64009.0000000,64035.0000000,30159
SPFB.Si-12.19,60,20191118,110000,64027.0000000,64078.0000000,63951.0000000,64029.0000000,158277
SPFB.Si-12.19,60,20191118,120000,64028.0000000,64047.0000000,64010.0000000,64030.0000000,88940
SPFB.Si-12.19,60,20191118,130000,64027.0000000,64139.0000000,64024.0000000,64102.0000000,163585
SPFB.Si-12.19,60,20191118,140000,64105.0000000,64168.0000000,64094.0000000,64154.0000000,130589
SPFB.Si-12.19,60,20191118,150000,64155.0000000,64160.0000000,64111.0000000,64124.0000000,55348
SPFB.Si-12.19,60,20191118,160000,64124.0000000,64154.0000000,64120.0000000,64124.0000000,43040
SPFB.Si-12.19,60,20191118,170000,64130.0000000,64222.0000000,64106.0000000,64167.0000000,216694
SPFB.Si-12.19,60,20191118,180000,64165.0000000,64181.0000000,64075.0000000,64104.0000000,81179
SPFB.Si-12.19,60,20191118,190000,64107.0000000,64109.0000000,64055.0000000,64086.0000000,83440
SPFB.Si-12.19,60,20191118,200000,64081.0000000,64100.0000000,64013.0000000,64041.0000000,55875
SPFB.Si-12.19,60,20191118,210000,64043.0000000,64077.0000000,64032.0000000,64064.0000000,14624
SPFB.Si-12.19,60,20191118,220000,64062.0000000,64088.0000000,64055.0000000,64076.0000000,11826
SPFB.Si-12.19,60,20191118,230000,64075.0000000,64095.0000000,64050.0000000,64068.0000000,25843
SPFB.Si-12.19,60,20191119,000000,64068.0000000,64097.0000000,64060.0000000,64082.0000000,15268
SPFB.Si-12.19,60,20191119,110000,64092.0000000,64154.0000000,63991.0000000,64082.0000000,232099
SPFB.Si-12.19,60,20191119,120000,64082.0000000,64092.0000000,63915.0000000,63928.0000000,276582
SPFB.Si-12.19,60,20191119,130000,63928.0000000,63981.0000000,63880.0000000,63956.0000000,180771
SPFB.Si-12.19,60,20191119,140000,63958.0000000,64021.0000000,63951.0000000,64001.0000000,157713
SPFB.Si-12.19,60,20191119,150000,64004.0000000,64100.0000000,64004.0000000,64032.0000000,152620
SPFB.Si-12.19,60,20191119,160000,64033.0000000,64078.0000000,63987.0000000,64066.0000000,73615
SPFB.Si-12.19,60,20191119,170000,64066.0000000,64079.0000000,64012.0000000,64046.0000000,70071
SPFB.Si-12.19,60,20191119,180000,64044.0000000,64084.0000000,64038.0000000,64080.0000000,97522
SPFB.Si-12.19,60,20191119,190000,64080.0000000,64112.0000000,64045.0000000,64083.0000000,131967
SPFB.Si-12.19,60,20191119,200000,64095.0000000,64139.0000000,63956.0000000,63996.0000000,112472
SPFB.Si-12.19,60,20191119,210000,63997.0000000,64041.0000000,63984.0000000,64034.0000000,29442
SPFB.Si-12.19,60,20191119,220000,64035.0000000,64076.0000000,64025.0000000,64069.0000000,29172
SPFB.Si-12.19,60,20191119,230000,64067.0000000,64085.0000000,64050.0000000,64083.0000000,16686
SPFB.Si-12.19,60,20191120,000000,64083.0000000,64097.0000000,64074.0000000,64080.0000000,19488
SPFB.Si-12.19,60,20191120,110000,64088.0000000,64320.0000000,64088.0000000,64287.0000000,415354
SPFB.Si-12.19,60,20191120,120000,64287.0000000,64367.0000000,64287.0000000,64305.0000000,374336
SPFB.Si-12.19,60,20191120,130000,64305.0000000,64329.0000000,64163.0000000,64210.0000000,271890
SPFB.Si-12.19,60,20191120,140000,64208.0000000,64260.0000000,64181.0000000,64183.0000000,100567
SPFB.Si-12.19,60,20191120,150000,64186.0000000,64295.0000000,64186.0000000,64236.0000000,91949
SPFB.Si-12.19,60,20191120,160000,64235.0000000,64285.0000000,64218.0000000,64276.0000000,48441
SPFB.Si-12.19,60,20191120,170000,64275.0000000,64317.0000000,64235.0000000,64280.0000000,84509
SPFB.Si-12.19,60,20191120,180000,64278.0000000,64310.0000000,64164.0000000,64170.0000000,113693
SPFB.Si-12.19,60,20191120,190000,64170.0000000,64186.0000000,64073.0000000,64144.0000000,165248
SPFB.Si-12.19,60,20191120,200000,64102.0000000,64126.0000000,64018.0000000,64124.0000000,88793
SPFB.Si-12.19,60,20191120,210000,64126.0000000,64223.0000000,64083.0000000,64213.0000000,67631
SPFB.Si-12.19,60,20191120,220000,64212.0000000,64236.0000000,64136.0000000,64145.0000000,63295
SPFB.Si-12.19,60,20191120,230000,64143.0000000,64183.0000000,64106.0000000,64164.0000000,32293
SPFB.Si-12.19,60,20191121,000000,64165.0000000,64168.0000000,64133.0000000,64142.0000000,16308
SPFB.Si-12.19,60,20191121,110000,64131.0000000,64131.0000000,64030.0000000,64082.0000000,213886
SPFB.Si-12.19,60,20191121,120000,64081.0000000,64098.0000000,64020.0000000,64064.0000000,137620
SPFB.Si-12.19,60,20191121,130000,64064.0000000,64070.0000000,63967.0000000,64033.0000000,245688
SPFB.Si-12.19,60,20191121,140000,64033.0000000,64046.0000000,63923.0000000,63988.0000000,204860
SPFB.Si-12.19,60,20191121,150000,63988.0000000,64025.0000000,63963.0000000,63984.0000000,74424
SPFB.Si-12.19,60,20191121,160000,63985.0000000,64035.0000000,63976.0000000,63996.0000000,51041
SPFB.Si-12.19,60,20191121,170000,63992.0000000,64018.0000000,63903.0000000,63980.0000000,155000
SPFB.Si-12.19,60,20191121,180000,63977.0000000,64008.0000000,63945.0000000,63957.0000000,99103
SPFB.Si-12.19,60,20191121,190000,63961.0000000,64041.0000000,63957.0000000,63963.0000000,87827
SPFB.Si-12.19,60,20191121,200000,63960.0000000,63963.0000000,63855.0000000,63946.0000000,82184
SPFB.Si-12.19,60,20191121,210000,63948.0000000,63982.0000000,63944.0000000,63948.0000000,25771
SPFB.Si-12.19,60,20191121,220000,63950.0000000,63962.0000000,63936.0000000,63948.0000000,15408
SPFB.Si-12.19,60,20191121,230000,63948.0000000,63971.0000000,63900.0000000,63905.0000000,35238
SPFB.Si-12.19,60,20191122,000000,63903.0000000,63970.0000000,63900.0000000,63949.0000000,25020
SPFB.Si-12.19,60,20191122,110000,63970.0000000,63996.0000000,63886.0000000,63928.0000000,191959
SPFB.Si-12.19,60,20191122,120000,63926.0000000,63944.0000000,63822.0000000,63855.0000000,244560
SPFB.Si-12.19,60,20191122,130000,63852.0000000,63913.0000000,63840.0000000,63889.0000000,126878
SPFB.Si-12.19,60,20191122,140000,63890.0000000,63933.0000000,63871.0000000,63917.0000000,86383
SPFB.Si-12.19,60,20191122,150000,63917.0000000,63957.0000000,63903.0000000,63912.0000000,75019
SPFB.Si-12.19,60,20191122,160000,63910.0000000,63920.0000000,63870.0000000,63887.0000000,74920
SPFB.Si-12.19,60,20191122,170000,63887.0000000,63947.0000000,63885.0000000,63902.0000000,132982
SPFB.Si-12.19,60,20191122,180000,63905.0000000,63968.0000000,63863.0000000,63968.0000000,107763
SPFB.Si-12.19,60,20191122,190000,63968.0000000,64024.0000000,63966.0000000,64013.0000000,141170
SPFB.Si-12.19,60,20191122,200000,64010.0000000,64120.0000000,64004.0000000,64084.0000000,135187
SPFB.Si-12.19,60,20191122,210000,64082.0000000,64097.0000000,64037.0000000,64075.0000000,30299
SPFB.Si-12.19,60,20191122,220000,64075.0000000,64099.0000000,64056.0000000,64087.0000000,15516
SPFB.Si-12.19,60,20191122,230000,64087.0000000,64099.0000000,64070.0000000,64073.0000000,18696
SPFB.Si-12.19,60,20191123,000000,64073.0000000,64092.0000000,64059.0000000,64076.0000000,20303
SPFB.Si-12.19,60,20191125,110000,64075.0000000,64075.0000000,63941.0000000,63951.0000000,166600
SPFB.Si-12.19,60,20191125,120000,63952.0000000,64029.0000000,63932.0000000,63992.0000000,128150
SPFB.Si-12.19,60,20191125,130000,63991.0000000,64060.0000000,63964.0000000,64030.0000000,106800
SPFB.Si-12.19,60,20191125,140000,64030.0000000,64168.0000000,64021.0000000,64107.0000000,262045
SPFB.Si-12.19,60,20191125,150000,64109.0000000,64169.0000000,64093.0000000,64110.0000000,108794
SPFB.Si-12.19,60,20191125,160000,64110.0000000,64172.0000000,64101.0000000,64168.0000000,196378
SPFB.Si-12.19,60,20191125,170000,64168.0000000,64236.0000000,64160.0000000,64182.0000000,219716
SPFB.Si-12.19,60,20191125,180000,64181.0000000,64247.0000000,64143.0000000,64176.0000000,105743
SPFB.Si-12.19,60,20191125,190000,64176.0000000,64209.0000000,64141.0000000,64179.0000000,55830
SPFB.Si-12.19,60,20191125,200000,64195.0000000,64276.0000000,64195.0000000,64246.0000000,48205
SPFB.Si-12.19,60,20191125,210000,64247.0000000,64251.0000000,64200.0000000,64200.0000000,20343
SPFB.Si-12.19,60,20191125,220000,64201.0000000,64209.0000000,64185.0000000,64194.0000000,15569
SPFB.Si-12.19,60,20191125,230000,64193.0000000,64201.0000000,64171.0000000,64183.0000000,17222
SPFB.Si-12.19,60,20191126,000000,64183.0000000,64195.0000000,64133.0000000,64143.0000000,35208
SPFB.Si-12.19,60,20191126,110000,64143.0000000,64268.0000000,64102.0000000,64221.0000000,175278
SPFB.Si-12.19,60,20191126,120000,64223.0000000,64309.0000000,64217.0000000,64292.0000000,171298
