<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.19,60,20191122,160000,145000.0000000,145290.0000000,144960.0000000,145130.0000000,18233
SPFB.RTS-12.19,60,20191122,170000,145130.0000000,145180.0000000,144560.0000000,145110.0000000,34096
SPFB.RTS-12.19,60,20191122,180000,145120.0000000,145720.0000000,144880.0000000,144880.0000000,34216
SPFB.RTS-12.19,60,20191122,190000,144880.0000000,145090.0000000,144680.0000000,144710.0000000,31905
SPFB.RTS-12.19,60,20191122,200000,144690.0000000,144870.0000000,144140.0000000,144400.0000000,22789
SPFB.RTS-12.19,60,20191122,210000,144400.0000000,144570.0000000,144350.0000000,144460.0000000,4688
SPFB.RTS-12.19,60,20191122,220000,144460.0000000,144540.0000000,144270.0000000,144420.0000000,3844
SPFB.RTS-12.19,60,20191122,230000,144410.0000000,144660.0000000,144370.0000000,144660.0000000,5243
SPFB.RTS-12.19,60,20191123,000000,144650.0000000,144660.0000000,144460.0000000,144620.0000000,3323
SPFB.RTS-12.19,60,20191125,110000,144670.0000000,145820.0000000,144670.0000000,145800.0000000,43522
SPFB.RTS-12.19,60,20191125,120000,145800.0000000,145880.0000000,145210.0000000,145520.0000000,28104
SPFB.RTS-12.19,60,20191125,130000,145520.0000000,145680.0000000,145250.0000000,145460.0000000,21804
SPFB.RTS-12.19,60,20191125,140000,145470.0000000,145530.0000000,144800.0000000,145020.0000000,25195
SPFB.RTS-12.19,60,20191125,150000,145040.0000000,145040.0000000,144530.0000000,144780.0000000,26461
SPFB.RTS-12.19,60,20191125,160000,144780.0000000,144940.0000000,144680.0000000,144690.0000000,14647
SPFB.RTS-12.19,60,20191125,170000,144690.0000000,144880.0000000,144510.0000000,144810.0000000,21390
SPFB.RTS-12.19,60,20191125,180000,144810.0000000,145050.0000000,144530.0000000,144930.0000000,31922
SPFB.RTS-12.19,60,20191125,190000,144930.0000000,145190.0000000,144870.0000000,145120.0000000,19449
SPFB.RTS-12.19,60,20191125,200000,145100.0000000,145130.0000000,144640.0000000,144760.0000000,13705
SPFB.RTS-12.19,60,20191125,210000,144760.0000000,144930.0000000,144720.0000000,144860.0000000,4021
SPFB.RTS-12.19,60,20191125,220000,144880.0000000,145030.0000000,144840.0000000,145000.0000000,4797
SPFB.RTS-12.19,60,20191125,230000,145000.0000000,145130.0000000,144960.0000000,145070.0000000,4790
SPFB.RTS-12.19,60,20191126,000000,145080.0000000,145170.0000000,144970.0000000,145080.0000000,5322
SPFB.RTS-12.19,60,20191126,110000,145150.0000000,145450.0000000,144780.0000000,145270.0000000,45783
SPFB.RTS-12.19,60,20191126,120000,145270.0000000,145320.0000000,144240.0000000,144340.0000000,56740
SPFB.RTS-12.19,60,20191126,130000,144340.0000000,144440.0000000,143910.0000000,144310.0000000,45081
SPFB.RTS-12.19,60,20191126,140000,144330.0000000,144450.0000000,144160.0000000,144210.0000000,13408
SPFB.RTS-12.19,60,20191126,150000,144210.0000000,144370.0000000,143900.0000000,143900.0000000,18940
SPFB.RTS-12.19,60,20191126,160000,143900.0000000,144190.0000000,143820.0000000,144160.0000000,16065
SPFB.RTS-12.19,60,20191126,170000,144160.0000000,144250.0000000,143960.0000000,143970.0000000,19786
SPFB.RTS-12.19,60,20191126,180000,143980.0000000,144040.0000000,143300.0000000,143470.0000000,48985
SPFB.RTS-12.19,60,20191126,190000,143460.0000000,143770.0000000,143340.0000000,143530.0000000,26212
SPFB.RTS-12.19,60,20191126,200000,143500.0000000,143810.0000000,143100.0000000,143600.0000000,28453
SPFB.RTS-12.19,60,20191126,210000,143600.0000000,143670.0000000,143490.0000000,143560.0000000,5428
SPFB.RTS-12.19,60,20191126,220000,143570.0000000,143600.0000000,143330.0000000,143430.0000000,4665
SPFB.RTS-12.19,60,20191126,230000,143440.0000000,143690.0000000,143400.0000000,143610.0000000,4832
SPFB.RTS-12.19,60,20191127,000000,143610.0000000,143780.0000000,143460.0000000,143650.0000000,4831
SPFB.RTS-12.19,60,20191127,110000,143780.0000000,144450.0000000,143630.0000000,144230.0000000,37605
SPFB.RTS-12.19,60,20191127,120000,144220.0000000,144490.0000000,143680.0000000,144260.0000000,36745
SPFB.RTS-12.19,60,20191127,130000,144260.0000000,144560.0000000,144180.0000000,144440.0000000,20693
SPFB.RTS-12.19,60,20191127,140000,144440.0000000,144640.0000000,144330.0000000,144540.0000000,19872
SPFB.RTS-12.19,60,20191127,150000,144540.0000000,144590.0000000,144210.0000000,144240.0000000,17168
SPFB.RTS-12.19,60,20191127,160000,144240.0000000,144360.0000000,143900.0000000,143980.0000000,17405
SPFB.RTS-12.19,60,20191127,170000,143990.0000000,144110.0000000,143570.0000000,143780.0000000,32135
SPFB.RTS-12.19,60,20191127,180000,143800.0000000,143920.0000000,143220.0000000,143340.0000000,39252
SPFB.RTS-12.19,60,20191127,190000,143330.0000000,143540.0000000,143130.0000000,143270.0000000,23556
SPFB.RTS-12.19,60,20191127,200000,143290.0000000,143380.0000000,143030.0000000,143380.0000000,11286
SPFB.RTS-12.19,60,20191127,210000,143380.0000000,143400.0000000,143260.0000000,143350.0000000,4126
SPFB.RTS-12.19,60,20191127,220000,143330.0000000,143800.0000000,143330.0000000,143780.0000000,11277
SPFB.RTS-12.19,60,20191127,230000,143780.0000000,143780.0000000,143530.0000000,143640.0000000,6056
SPFB.RTS-12.19,60,20191128,000000,143650.0000000,143940.0000000,143620.0000000,143890.0000000,5124
SPFB.RTS-12.19,60,20191128,110000,143770.0000000,143770.0000000,142600.0000000,142610.0000000,64254
SPFB.RTS-12.19,60,20191128,120000,142620.0000000,143090.0000000,142490.0000000,142830.0000000,38462
SPFB.RTS-12.19,60,20191128,130000,142840.0000000,142850.0000000,142520.0000000,142780.0000000,20239
SPFB.RTS-12.19,60,20191128,140000,142780.0000000,143050.0000000,142720.0000000,142950.0000000,14353
SPFB.RTS-12.19,60,20191128,150000,142940.0000000,142990.0000000,142720.0000000,142870.0000000,10585
SPFB.RTS-12.19,60,20191128,160000,142890.0000000,143270.0000000,142850.0000000,143180.0000000,16879
SPFB.RTS-12.19,60,20191128,170000,143180.0000000,143370.0000000,143050.0000000,143200.0000000,15077
SPFB.RTS-12.19,60,20191128,180000,143210.0000000,143320.0000000,142980.0000000,143240.0000000,16258
SPFB.RTS-12.19,60,20191128,190000,143240.0000000,143470.0000000,143070.0000000,143380.0000000,16633
SPFB.RTS-12.19,60,20191128,200000,143400.0000000,143510.0000000,143190.0000000,143250.0000000,9999
